Linux 6.14.0-33-generic (revathy-Lenovo-ideapad-130-15IKB) 	11/23/2025 	_x86_64_	(8 CPU)

12:51:24 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:55:18 PM   122     33904    1.00    0.00    0.00    0.00    1.00     2  postgres
12:55:18 PM   122     33905    1.00    0.00    0.00    0.00    1.00     6  postgres
12:55:18 PM   122     33917    1.00    0.00    0.00    0.00    1.00     6  postgres
12:55:18 PM   122     33918    1.00    0.00    0.00    0.00    1.00     7  postgres
12:55:18 PM   122     33925    1.00    0.00    0.00    0.00    1.00     7  postgres
12:55:18 PM   122     33935    1.00    0.00    0.00    0.00    1.00     7  postgres
12:55:18 PM   122     33940    1.00    1.00    0.00    0.00    2.00     7  postgres
12:55:18 PM   122     33947    1.00    0.00    0.00    0.00    1.00     6  postgres
12:55:18 PM   122     33948    1.00    0.00    0.00    0.00    1.00     5  postgres
12:55:18 PM  1000     33968   87.00   31.00    0.00    0.00  118.00     4  load_generator
12:55:18 PM  1000     33983    1.00    2.00    0.00    0.00    3.00     2  pidstat

12:55:18 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:55:19 PM     0        18    0.00    1.00    0.00    0.00    1.00     6  rcu_preempt
12:55:19 PM  1000      2244    1.00    0.00    0.00    0.00    1.00     7  gnome-shell
12:55:19 PM  1000     29425    1.00    0.00    0.00    0.00    1.00     5  code
12:55:19 PM  1000     31476    1.00    0.00    0.00    0.00    1.00     6  Socket Process
12:55:19 PM     0     32339    0.00    4.00    0.00    0.00    4.00     2  kworker/u32:0-events_unbound
12:55:19 PM     0     32454    0.00    4.00    0.00    0.00    4.00     7  kworker/u32:6-events_unbound
12:55:19 PM  1000     32490   22.00   22.00    0.00    0.00   44.00     4  gnome-terminal-
12:55:19 PM  1000     33605    1.00    0.00    0.00    0.00    1.00     5  code
12:55:19 PM     0     33725    0.00    1.00    0.00    0.00    1.00     4  kworker/u32:4-events_unbound
12:55:19 PM  1000     33852   69.00   25.00    0.00    0.00   94.00     0  server
12:55:19 PM   122     33854    1.00    0.00    0.00    0.00    1.00     7  postgres
12:55:19 PM   122     33864    1.00    0.00    0.00    0.00    1.00     1  postgres
12:55:19 PM   122     33865    1.00    0.00    0.00    0.00    1.00     7  postgres
12:55:19 PM   122     33870    1.00    0.00    0.00    0.00    1.00     6  postgres
12:55:19 PM   122     33871    1.00    0.00    0.00    0.00    1.00     7  postgres
12:55:19 PM   122     33872    1.00    0.00    0.00    0.00    1.00     6  postgres
12:55:19 PM   122     33873    1.00    0.00    0.00    0.00    1.00     6  postgres
12:55:19 PM   122     33881    1.00    0.00    0.00    0.00    1.00     3  postgres
12:55:19 PM   122     33883    1.00    0.00    0.00    0.00    1.00     5  postgres
12:55:19 PM   122     33885    0.00    1.00    0.00    0.00    1.00     7  postgres
12:55:19 PM   122     33900    1.00    0.00    0.00    0.00    1.00     5  postgres
12:55:19 PM   122     33910    0.00    1.00    0.00    0.00    1.00     1  postgres
12:55:19 PM   122     33913    1.00    0.00    0.00    0.00    1.00     5  postgres
12:55:19 PM   122     33916    1.00    0.00    0.00    0.00    1.00     6  postgres
12:55:19 PM   122     33921    1.00    0.00    0.00    0.00    1.00     7  postgres
12:55:19 PM   122     33927    1.00    0.00    0.00    0.00    1.00     5  postgres
12:55:19 PM   122     33929    1.00    0.00    0.00    0.00    1.00     7  postgres
12:55:19 PM   122     33930    1.00    0.00    0.00    0.00    1.00     6  postgres
12:55:19 PM   122     33933    1.00    0.00    0.00    0.00    1.00     7  postgres
12:55:19 PM   122     33934    1.00    0.00    0.00    0.00    1.00     7  postgres
12:55:19 PM   122     33937    1.00    0.00    0.00    0.00    1.00     6  postgres
12:55:19 PM   122     33944    1.00    0.00    0.00    0.00    1.00     7  postgres
12:55:19 PM  1000     33968   79.00   31.00    0.00    0.00  110.00     4  load_generator
12:55:19 PM  1000     33983    1.00    2.00    0.00    0.00    3.00     5  pidstat

12:55:19 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:55:20 PM  1000      2244    1.00    0.00    0.00    0.00    1.00     3  gnome-shell
12:55:20 PM     0     32339    0.00    3.00    0.00    0.00    3.00     5  kworker/u32:0-events_unbound
12:55:20 PM     0     32454    0.00    3.00    0.00    0.00    3.00     7  kworker/u32:6-events_unbound
12:55:20 PM  1000     32490   23.00   22.00    0.00    1.00   45.00     1  gnome-terminal-
12:55:20 PM  1000     33852   74.00   20.00    0.00    0.00   94.00     0  server
12:55:20 PM   122     33853    1.00    0.00    0.00    0.00    1.00     4  postgres
12:55:20 PM   122     33857    0.00    1.00    0.00    0.00    1.00     2  postgres
12:55:20 PM   122     33859    0.00    1.00    0.00    0.00    1.00     6  postgres
12:55:20 PM   122     33874    1.00    0.00    0.00    0.00    1.00     3  postgres
12:55:20 PM   122     33877    1.00    0.00    0.00    0.00    1.00     4  postgres
12:55:20 PM   122     33886    0.00    1.00    0.00    0.00    1.00     1  postgres
12:55:20 PM   122     33893    1.00    0.00    0.00    0.00    1.00     5  postgres
12:55:20 PM   122     33899    1.00    1.00    0.00    0.00    2.00     5  postgres
12:55:20 PM   122     33910    1.00    0.00    0.00    0.00    1.00     3  postgres
12:55:20 PM   122     33911    1.00    0.00    0.00    0.00    1.00     7  postgres
12:55:20 PM   122     33914    1.00    0.00    0.00    0.00    1.00     5  postgres
12:55:20 PM   122     33926    0.00    1.00    0.00    0.00    1.00     7  postgres
12:55:20 PM   122     33928    1.00    1.00    0.00    0.00    2.00     7  postgres
12:55:20 PM   122     33932    0.00    1.00    0.00    0.00    1.00     5  postgres
12:55:20 PM   122     33942    1.00    0.00    0.00    0.00    1.00     5  postgres
12:55:20 PM   122     33945    1.00    0.00    0.00    0.00    1.00     1  postgres
12:55:20 PM   122     33946    1.00    0.00    0.00    0.00    1.00     5  postgres
12:55:20 PM  1000     33968   84.00   28.00    0.00    0.00  112.00     4  load_generator
12:55:20 PM  1000     33983    1.00    1.00    0.00    0.00    2.00     7  pidstat

12:55:20 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:55:21 PM     0       730    0.00    1.00    0.00    0.00    1.00     0  irq/135-rtw88_pci
12:55:21 PM  1000     29189    1.00    0.00    0.00    0.00    1.00     5  code
12:55:21 PM  1000     31254    1.00    0.00    0.00    0.00    1.00     3  firefox
12:55:21 PM     0     32339    0.00    1.00    0.00    0.00    1.00     2  kworker/u32:0-events_unbound
12:55:21 PM     0     32454    0.00    3.00    0.00    0.00    3.00     2  kworker/u32:6-events_unbound
12:55:21 PM  1000     32490   24.00   22.00    0.00    0.00   46.00     4  gnome-terminal-
12:55:21 PM  1000     32683    0.00    1.00    0.00    0.00    1.00     3  top
12:55:21 PM     0     33259    0.00    1.00    0.00    0.00    1.00     6  kworker/u33:3-i915_flip
12:55:21 PM     0     33725    0.00    3.00    0.00    0.00    3.00     5  kworker/u32:4-events_unbound
12:55:21 PM  1000     33852   71.00   23.00    0.00    0.00   94.00     0  server
12:55:21 PM   122     33857    1.00    0.00    0.00    0.00    1.00     6  postgres
12:55:21 PM   122     33858    1.00    0.00    0.00    0.00    1.00     2  postgres
12:55:21 PM   122     33861    0.00    1.00    0.00    0.00    1.00     1  postgres
12:55:21 PM   122     33863    1.00    1.00    0.00    0.00    2.00     6  postgres
12:55:21 PM   122     33866    1.00    0.00    0.00    0.00    1.00     5  postgres
12:55:21 PM   122     33868    1.00    0.00    0.00    0.00    1.00     5  postgres
12:55:21 PM   122     33869    1.00    0.00    0.00    0.00    1.00     3  postgres
12:55:21 PM   122     33882    1.00    0.00    0.00    0.00    1.00     6  postgres
12:55:21 PM   122     33884    1.00    0.00    0.00    0.00    1.00     3  postgres
12:55:21 PM   122     33885    1.00    0.00    0.00    0.00    1.00     7  postgres
12:55:21 PM   122     33891    0.00    1.00    0.00    0.00    1.00     3  postgres
12:55:21 PM   122     33897    1.00    0.00    0.00    0.00    1.00     5  postgres
12:55:21 PM   122     33900    0.00    1.00    0.00    0.00    1.00     6  postgres
12:55:21 PM   122     33901    1.00    0.00    0.00    0.00    1.00     1  postgres
12:55:21 PM   122     33903    0.00    1.00    0.00    0.00    1.00     5  postgres
12:55:21 PM   122     33907    1.00    0.00    0.00    0.00    1.00     6  postgres
12:55:21 PM   122     33908    1.00    0.00    0.00    0.00    1.00     7  postgres
12:55:21 PM   122     33909    1.00    1.00    0.00    0.00    2.00     7  postgres
12:55:21 PM   122     33915    1.00    0.00    0.00    0.00    1.00     1  postgres
12:55:21 PM   122     33920    1.00    0.00    0.00    0.00    1.00     5  postgres
12:55:21 PM   122     33923    1.00    0.00    0.00    0.00    1.00     5  postgres
12:55:21 PM   122     33924    0.00    1.00    0.00    0.00    1.00     3  postgres
12:55:21 PM   122     33941    1.00    0.00    0.00    0.00    1.00     5  postgres
12:55:21 PM  1000     33968   82.00   27.00    0.00    0.00  109.00     4  load_generator
12:55:21 PM  1000     33983    1.00    2.00    0.00    0.00    3.00     7  pidstat

12:55:21 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:55:22 PM   123      1231    1.00    0.00    0.00    0.00    1.00     6  mysqld
12:55:22 PM  1000      2244    1.00    0.00    0.00    0.00    1.00     7  gnome-shell
12:55:22 PM  1000      2640    0.00    1.00    0.00    0.00    1.00     1  goa-identity-se
12:55:22 PM  1000      2922    1.00    0.00    0.00    0.00    1.00     1  xdg-desktop-por
12:55:22 PM  1000     31777    1.00    0.00    0.00    0.00    1.00     7  Isolated Web Co
12:55:22 PM     0     32339    0.00    1.00    0.00    0.00    1.00     4  kworker/u32:0-events_unbound
12:55:22 PM     0     32454    0.00    3.00    0.00    0.00    3.00     5  kworker/u32:6-events_unbound
12:55:22 PM  1000     32490   22.00   23.00    0.00    0.00   45.00     1  gnome-terminal-
12:55:22 PM     0     33725    0.00    3.00    0.00    0.00    3.00     5  kworker/u32:4-events_unbound
12:55:22 PM  1000     33852   73.00   22.00    0.00    0.00   95.00     0  server
12:55:22 PM   122     33859    1.00    0.00    0.00    0.00    1.00     6  postgres
12:55:22 PM   122     33860    1.00    0.00    0.00    0.00    1.00     6  postgres
12:55:22 PM   122     33861    1.00    0.00    0.00    0.00    1.00     1  postgres
12:55:22 PM   122     33876    0.00    1.00    0.00    0.00    1.00     1  postgres
12:55:22 PM   122     33878    1.00    0.00    0.00    0.00    1.00     2  postgres
12:55:22 PM   122     33882    0.00    1.00    0.00    0.00    1.00     1  postgres
12:55:22 PM   122     33886    1.00    0.00    0.00    0.00    1.00     5  postgres
12:55:22 PM   122     33887    1.00    0.00    0.00    0.00    1.00     5  postgres
12:55:22 PM   122     33890    1.00    0.00    0.00    0.00    1.00     7  postgres
12:55:22 PM   122     33892    1.00    0.00    0.00    0.00    1.00     6  postgres
12:55:22 PM   122     33894    1.00    0.00    0.00    0.00    1.00     6  postgres
12:55:22 PM   122     33895    1.00    0.00    0.00    0.00    1.00     7  postgres
12:55:22 PM   122     33898    1.00    0.00    0.00    0.00    1.00     7  postgres
12:55:22 PM   122     33906    1.00    0.00    0.00    0.00    1.00     7  postgres
12:55:22 PM   122     33917    1.00    0.00    0.00    0.00    1.00     1  postgres
12:55:22 PM   122     33922    1.00    0.00    0.00    0.00    1.00     5  postgres
12:55:22 PM   122     33926    1.00    0.00    0.00    0.00    1.00     7  postgres
12:55:22 PM   122     33931    1.00    1.00    0.00    0.00    2.00     6  postgres
12:55:22 PM   122     33938    1.00    0.00    0.00    0.00    1.00     5  postgres
12:55:22 PM   122     33939    1.00    0.00    0.00    0.00    1.00     3  postgres
12:55:22 PM   122     33940    1.00    0.00    0.00    0.00    1.00     6  postgres
12:55:22 PM   122     33943    1.00    0.00    0.00    0.00    1.00     5  postgres
12:55:22 PM   122     33944    1.00    0.00    0.00    0.00    1.00     6  postgres
12:55:22 PM  1000     33968   81.00   29.00    0.00    0.00  110.00     4  load_generator
12:55:22 PM  1000     33983    1.00    1.00    0.00    0.00    2.00     7  pidstat

12:55:22 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:55:23 PM  1000      2814    1.00    0.00    0.00    0.00    1.00     6  tracker-miner-f
12:55:23 PM     0     32339    0.00    3.00    0.00    0.00    3.00     5  kworker/u32:0-events_unbound
12:55:23 PM     0     32454    0.00    1.00    0.00    0.00    1.00     3  kworker/u32:6-events_unbound
12:55:23 PM  1000     32490   24.00   20.00    0.00    0.00   44.00     5  gnome-terminal-
12:55:23 PM     0     33725    0.00    4.00    0.00    0.00    4.00     3  kworker/u32:4-events_unbound
12:55:23 PM  1000     33852   71.00   24.00    0.00    0.00   95.00     0  server
12:55:23 PM   122     33854    1.00    0.00    0.00    0.00    1.00     5  postgres
12:55:23 PM   122     33855    1.00    0.00    0.00    0.00    1.00     3  postgres
12:55:23 PM   122     33856    1.00    0.00    0.00    0.00    1.00     7  postgres
12:55:23 PM   122     33862    1.00    1.00    0.00    0.00    2.00     7  postgres
12:55:23 PM   122     33865    1.00    0.00    0.00    0.00    1.00     5  postgres
12:55:23 PM   122     33867    1.00    0.00    0.00    0.00    1.00     6  postgres
12:55:23 PM   122     33872    1.00    0.00    0.00    0.00    1.00     3  postgres
12:55:23 PM   122     33874    0.00    1.00    0.00    0.00    1.00     5  postgres
12:55:23 PM   122     33875    1.00    0.00    0.00    0.00    1.00     7  postgres
12:55:23 PM   122     33876    1.00    0.00    0.00    0.00    1.00     6  postgres
12:55:23 PM   122     33880    1.00    0.00    0.00    0.00    1.00     5  postgres
12:55:23 PM   122     33881    1.00    0.00    0.00    0.00    1.00     6  postgres
12:55:23 PM   122     33883    1.00    0.00    0.00    0.00    1.00     5  postgres
12:55:23 PM   122     33888    1.00    0.00    0.00    0.00    1.00     6  postgres
12:55:23 PM   122     33889    1.00    0.00    0.00    0.00    1.00     6  postgres
12:55:23 PM   122     33891    1.00    0.00    0.00    0.00    1.00     6  postgres
12:55:23 PM   122     33895    0.00    1.00    0.00    0.00    1.00     7  postgres
12:55:23 PM   122     33902    1.00    0.00    0.00    0.00    1.00     6  postgres
12:55:23 PM   122     33921    1.00    0.00    0.00    0.00    1.00     6  postgres
12:55:23 PM   122     33927    1.00    0.00    0.00    0.00    1.00     5  postgres
12:55:23 PM   122     33929    1.00    0.00    0.00    0.00    1.00     7  postgres
12:55:23 PM   122     33932    1.00    0.00    0.00    0.00    1.00     7  postgres
12:55:23 PM   122     33935    1.00    0.00    0.00    0.00    1.00     5  postgres
12:55:23 PM   122     33936    1.00    0.00    0.00    0.00    1.00     1  postgres
12:55:23 PM   122     33937    1.00    0.00    0.00    0.00    1.00     5  postgres
12:55:23 PM   122     33946    1.00    0.00    0.00    0.00    1.00     7  postgres
12:55:23 PM   122     33947    1.00    0.00    0.00    0.00    1.00     5  postgres
12:55:23 PM   122     33948    1.00    0.00    0.00    0.00    1.00     5  postgres
12:55:23 PM  1000     33968   80.00   32.00    0.00    0.00  112.00     4  load_generator
12:55:23 PM  1000     33983    1.00    1.00    0.00    0.00    2.00     7  pidstat

12:55:23 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:55:24 PM  1000      2244    3.00    1.00    0.00    0.00    4.00     7  gnome-shell
12:55:24 PM     0     32454    0.00    2.00    0.00    0.00    2.00     5  kworker/u32:6-events_power_efficient
12:55:24 PM  1000     32490   23.00   21.00    0.00    0.00   44.00     1  gnome-terminal-
12:55:24 PM  1000     32683    1.00    1.00    0.00    0.00    2.00     3  top
12:55:24 PM     0     32804    0.00    1.00    0.00    0.00    1.00     6  kworker/u32:1-events_unbound
12:55:24 PM     0     33725    0.00    3.00    0.00    0.00    3.00     5  kworker/u32:4-events_unbound
12:55:24 PM  1000     33852   71.00   23.00    0.00    0.00   94.00     0  server
